C:\Users\doris\anaconda3\envs\py37\python.exe F:\resource_provision_mec\codes\min_cost\ppo\train.py 
------use_orthogonal_init------
------use_orthogonal_init------
step: 493568 / 2000000, lr = 0.00022596479999999997
evaluate_num:247 	 evaluate_reward:63.43457942979731 	 info: [{'cost': 4261.0, 'assigned_user': '50 / 50'}]
step: 494592 / 2000000, lr = 0.00022581119999999998
step: 495616 / 2000000, lr = 0.00022565759999999997
evaluate_num:248 	 evaluate_reward:62.88047160051922 	 info: [{'cost': 4336.0, 'assigned_user': '50 / 50'}]
step: 496640 / 2000000, lr = 0.000225504
step: 497664 / 2000000, lr = 0.0002253504
evaluate_num:249 	 evaluate_reward:63.50230285880736 	 info: [{'cost': 4259.0, 'assigned_user': '50 / 50'}]
step: 498688 / 2000000, lr = 0.00022519679999999996
step: 499712 / 2000000, lr = 0.00022504319999999998
evaluate_num:250 	 evaluate_reward:63.45517309930664 	 info: [{'cost': 4274.0, 'assigned_user': '50 / 50'}]
step: 500736 / 2000000, lr = 0.0002248896
step: 501760 / 2000000, lr = 0.00022473599999999998
evaluate_num:251 	 evaluate_reward:63.33676531715157 	 info: [{'cost': 4298.0, 'assigned_user': '50 / 50'}]
step: 502784 / 2000000, lr = 0.00022458239999999997
step: 503808 / 2000000, lr = 0.0002244288
evaluate_num:252 	 evaluate_reward:63.430511787967106 	 info: [{'cost': 4291.0, 'assigned_user': '50 / 50'}]
step: 504832 / 2000000, lr = 0.00022427519999999998
step: 505856 / 2000000, lr = 0.00022412159999999997
evaluate_num:253 	 evaluate_reward:63.71902757246646 	 info: [{'cost': 4278.0, 'assigned_user': '50 / 50'}]
step: 506880 / 2000000, lr = 0.00022396799999999998
step: 507904 / 2000000, lr = 0.0002238144
evaluate_num:254 	 evaluate_reward:63.47410305984857 	 info: [{'cost': 4286.0, 'assigned_user': '50 / 50'}]
step: 508928 / 2000000, lr = 0.00022366079999999998
step: 509952 / 2000000, lr = 0.00022350719999999997
evaluate_num:255 	 evaluate_reward:63.42616997731014 	 info: [{'cost': 4294.0, 'assigned_user': '50 / 50'}]
step: 510976 / 2000000, lr = 0.0002233536
step: 512000 / 2000000, lr = 0.00022319999999999998
evaluate_num:256 	 evaluate_reward:63.62907542544514 	 info: [{'cost': 4288.0, 'assigned_user': '50 / 50'}]
step: 513024 / 2000000, lr = 0.00022304639999999997
evaluate_num:257 	 evaluate_reward:63.65389398970562 	 info: [{'cost': 4283.0, 'assigned_user': '50 / 50'}]
step: 514048 / 2000000, lr = 0.0002228928
step: 515072 / 2000000, lr = 0.0002227392
evaluate_num:258 	 evaluate_reward:63.56189370349205 	 info: [{'cost': 4298.0, 'assigned_user': '50 / 50'}]
step: 516096 / 2000000, lr = 0.00022258559999999996
step: 517120 / 2000000, lr = 0.00022243199999999997
evaluate_num:259 	 evaluate_reward:63.35001638992117 	 info: [{'cost': 4323.0, 'assigned_user': '50 / 50'}]
step: 518144 / 2000000, lr = 0.0002222784
step: 519168 / 2000000, lr = 0.00022212479999999998
evaluate_num:260 	 evaluate_reward:63.31133358530738 	 info: [{'cost': 4331.0, 'assigned_user': '50 / 50'}]
step: 520192 / 2000000, lr = 0.0002219712
step: 521216 / 2000000, lr = 0.0002218176
evaluate_num:261 	 evaluate_reward:63.23947729679792 	 info: [{'cost': 4353.0, 'assigned_user': '50 / 50'}]
step: 522240 / 2000000, lr = 0.00022166399999999997
step: 523264 / 2000000, lr = 0.00022151039999999999
evaluate_num:262 	 evaluate_reward:63.40296063368409 	 info: [{'cost': 4310.0, 'assigned_user': '50 / 50'}]
step: 524288 / 2000000, lr = 0.0002213568
step: 525312 / 2000000, lr = 0.0002212032
evaluate_num:263 	 evaluate_reward:62.54213176659519 	 info: [{'cost': 4387.0, 'assigned_user': '50 / 50'}]
step: 526336 / 2000000, lr = 0.00022104959999999995
step: 527360 / 2000000, lr = 0.00022089599999999997
evaluate_num:264 	 evaluate_reward:62.20290594299663 	 info: [{'cost': 4375.0, 'assigned_user': '50 / 50'}]
step: 528384 / 2000000, lr = 0.00022074239999999998
step: 529408 / 2000000, lr = 0.00022058879999999997
evaluate_num:265 	 evaluate_reward:62.02666367565013 	 info: [{'cost': 4393.0, 'assigned_user': '50 / 50'}]
step: 530432 / 2000000, lr = 0.00022043519999999999
step: 531456 / 2000000, lr = 0.0002202816
evaluate_num:266 	 evaluate_reward:62.44099560884167 	 info: [{'cost': 4386.0, 'assigned_user': '50 / 50'}]
step: 532480 / 2000000, lr = 0.00022012799999999996
step: 533504 / 2000000, lr = 0.00021997439999999998
evaluate_num:267 	 evaluate_reward:61.15722985161296 	 info: [{'cost': 4474.0, 'assigned_user': '50 / 50'}]
step: 534528 / 2000000, lr = 0.0002198208
step: 535552 / 2000000, lr = 0.00021966719999999998
evaluate_num:268 	 evaluate_reward:61.135849487639234 	 info: [{'cost': 4480.0, 'assigned_user': '50 / 50'}]
step: 536576 / 2000000, lr = 0.00021951359999999994
step: 537600 / 2000000, lr = 0.00021936000000000001
evaluate_num:269 	 evaluate_reward:60.70754448305892 	 info: [{'cost': 4496.0, 'assigned_user': '50 / 50'}]
step: 538624 / 2000000, lr = 0.00021920639999999998
step: 539648 / 2000000, lr = 0.00021905279999999996
evaluate_num:270 	 evaluate_reward:60.26496708417718 	 info: [{'cost': 4512.0, 'assigned_user': '50 / 50'}]
step: 540672 / 2000000, lr = 0.00021889919999999998
step: 541696 / 2000000, lr = 0.0002187456
evaluate_num:271 	 evaluate_reward:58.90570360085092 	 info: [{'cost': 4596.0, 'assigned_user': '50 / 50'}]
step: 542720 / 2000000, lr = 0.00021859199999999996
step: 543744 / 2000000, lr = 0.00021843839999999997
evaluate_num:272 	 evaluate_reward:61.563308193666934 	 info: [{'cost': 4441.0, 'assigned_user': '50 / 50'}]
step: 544768 / 2000000, lr = 0.0002182848
step: 545792 / 2000000, lr = 0.00021813119999999998
evaluate_num:273 	 evaluate_reward:60.217174824847554 	 info: [{'cost': 4517.0, 'assigned_user': '50 / 50'}]
step: 546816 / 2000000, lr = 0.0002179776
step: 547840 / 2000000, lr = 0.000217824
evaluate_num:274 	 evaluate_reward:59.850778281506145 	 info: [{'cost': 4563.0, 'assigned_user': '50 / 50'}]
step: 548864 / 2000000, lr = 0.00021767039999999997
step: 549888 / 2000000, lr = 0.00021751679999999996
evaluate_num:275 	 evaluate_reward:59.812636347673624 	 info: [{'cost': 4567.0, 'assigned_user': '50 / 50'}]
step: 550912 / 2000000, lr = 0.0002173632
step: 551936 / 2000000, lr = 0.0002172096
evaluate_num:276 	 evaluate_reward:59.493042918921525 	 info: [{'cost': 4577.0, 'assigned_user': '50 / 50'}]
step: 552960 / 2000000, lr = 0.00021705599999999998
step: 553984 / 2000000, lr = 0.00021690239999999996
evaluate_num:277 	 evaluate_reward:60.120030272315056 	 info: [{'cost': 4536.0, 'assigned_user': '50 / 50'}]
step: 555008 / 2000000, lr = 0.00021674879999999998
evaluate_num:278 	 evaluate_reward:59.97074233278335 	 info: [{'cost': 4541.0, 'assigned_user': '50 / 50'}]
step: 556032 / 2000000, lr = 0.00021659519999999997
step: 557056 / 2000000, lr = 0.00021644159999999998
evaluate_num:279 	 evaluate_reward:60.2747726112767 	 info: [{'cost': 4528.0, 'assigned_user': '50 / 50'}]
step: 558080 / 2000000, lr = 0.000216288
step: 559104 / 2000000, lr = 0.00021613439999999996
evaluate_num:280 	 evaluate_reward:60.79108649859595 	 info: [{'cost': 4476.0, 'assigned_user': '50 / 50'}]
step: 560128 / 2000000, lr = 0.00021598079999999998
step: 561152 / 2000000, lr = 0.0002158272
evaluate_num:281 	 evaluate_reward:60.77378032198447 	 info: [{'cost': 4468.0, 'assigned_user': '50 / 50'}]
step: 562176 / 2000000, lr = 0.00021567359999999998
step: 563200 / 2000000, lr = 0.00021551999999999997
evaluate_num:282 	 evaluate_reward:60.93023670691913 	 info: [{'cost': 4485.0, 'assigned_user': '50 / 50'}]
step: 564224 / 2000000, lr = 0.0002153664
step: 565248 / 2000000, lr = 0.00021521279999999997
evaluate_num:283 	 evaluate_reward:59.96612245693342 	 info: [{'cost': 4547.0, 'assigned_user': '50 / 50'}]
step: 566272 / 2000000, lr = 0.00021505919999999996
step: 567296 / 2000000, lr = 0.00021490559999999998
evaluate_num:284 	 evaluate_reward:59.91506879893625 	 info: [{'cost': 4530.0, 'assigned_user': '50 / 50'}]
step: 568320 / 2000000, lr = 0.000214752
step: 569344 / 2000000, lr = 0.00021459839999999998
evaluate_num:285 	 evaluate_reward:59.94706728958765 	 info: [{'cost': 4528.0, 'assigned_user': '50 / 50'}]
step: 570368 / 2000000, lr = 0.00021444479999999997
step: 571392 / 2000000, lr = 0.00021429119999999999
evaluate_num:286 	 evaluate_reward:59.277065615535314 	 info: [{'cost': 4628.0, 'assigned_user': '50 / 50'}]
step: 572416 / 2000000, lr = 0.00021413759999999997
step: 573440 / 2000000, lr = 0.000213984
evaluate_num:287 	 evaluate_reward:59.49578726923004 	 info: [{'cost': 4620.0, 'assigned_user': '50 / 50'}]
step: 574464 / 2000000, lr = 0.0002138304
step: 575488 / 2000000, lr = 0.0002136768
evaluate_num:288 	 evaluate_reward:59.31752051487647 	 info: [{'cost': 4616.0, 'assigned_user': '50 / 50'}]
step: 576512 / 2000000, lr = 0.00021352319999999995
step: 577536 / 2000000, lr = 0.00021336959999999997
evaluate_num:289 	 evaluate_reward:60.18785773741045 	 info: [{'cost': 4542.0, 'assigned_user': '50 / 50'}]
step: 578560 / 2000000, lr = 0.00021321599999999999
step: 579584 / 2000000, lr = 0.00021306239999999997
evaluate_num:290 	 evaluate_reward:60.49551415987906 	 info: [{'cost': 4496.0, 'assigned_user': '50 / 50'}]
step: 580608 / 2000000, lr = 0.0002129088
step: 581632 / 2000000, lr = 0.0002127552
evaluate_num:291 	 evaluate_reward:60.24218291388415 	 info: [{'cost': 4528.0, 'assigned_user': '50 / 50'}]
step: 582656 / 2000000, lr = 0.00021260159999999997
step: 583680 / 2000000, lr = 0.00021244799999999998
evaluate_num:292 	 evaluate_reward:59.564957641364465 	 info: [{'cost': 4582.0, 'assigned_user': '50 / 50'}]
step: 584704 / 2000000, lr = 0.0002122944
step: 585728 / 2000000, lr = 0.0002121408
evaluate_num:293 	 evaluate_reward:59.8094292898389 	 info: [{'cost': 4596.0, 'assigned_user': '50 / 50'}]
step: 586752 / 2000000, lr = 0.00021198719999999995
step: 587776 / 2000000, lr = 0.0002118336
evaluate_num:294 	 evaluate_reward:59.38654097414959 	 info: [{'cost': 4601.0, 'assigned_user': '50 / 50'}]
step: 588800 / 2000000, lr = 0.00021167999999999998
step: 589824 / 2000000, lr = 0.00021152639999999997
evaluate_num:295 	 evaluate_reward:59.853923463644556 	 info: [{'cost': 4541.0, 'assigned_user': '50 / 50'}]
step: 590848 / 2000000, lr = 0.00021137279999999998
step: 591872 / 2000000, lr = 0.0002112192
evaluate_num:296 	 evaluate_reward:59.923033909130524 	 info: [{'cost': 4539.0, 'assigned_user': '50 / 50'}]
step: 592896 / 2000000, lr = 0.00021106559999999996
step: 593920 / 2000000, lr = 0.00021091199999999998
evaluate_num:297 	 evaluate_reward:59.83997207614202 	 info: [{'cost': 4534.0, 'assigned_user': '50 / 50'}]
step: 594944 / 2000000, lr = 0.0002107584
step: 595968 / 2000000, lr = 0.00021060479999999998
evaluate_num:298 	 evaluate_reward:59.31463135475262 	 info: [{'cost': 4541.0, 'assigned_user': '50 / 50'}]
step: 596992 / 2000000, lr = 0.0002104512
evaluate_num:299 	 evaluate_reward:59.309020312220916 	 info: [{'cost': 4542.0, 'assigned_user': '50 / 50'}]
step: 598016 / 2000000, lr = 0.0002102976
step: 599040 / 2000000, lr = 0.00021014399999999997
evaluate_num:300 	 evaluate_reward:59.944423803718195 	 info: [{'cost': 4541.0, 'assigned_user': '50 / 50'}]
step: 600064 / 2000000, lr = 0.00020999039999999996
step: 601088 / 2000000, lr = 0.0002098368
evaluate_num:301 	 evaluate_reward:60.14123802498956 	 info: [{'cost': 4521.0, 'assigned_user': '50 / 50'}]
step: 602112 / 2000000, lr = 0.0002096832
step: 603136 / 2000000, lr = 0.00020952959999999995
evaluate_num:302 	 evaluate_reward:59.94656727527621 	 info: [{'cost': 4526.0, 'assigned_user': '50 / 50'}]
step: 604160 / 2000000, lr = 0.00020937599999999997
step: 605184 / 2000000, lr = 0.00020922239999999998
evaluate_num:303 	 evaluate_reward:59.79027221182264 	 info: [{'cost': 4595.0, 'assigned_user': '50 / 50'}]
step: 606208 / 2000000, lr = 0.00020906879999999997
step: 607232 / 2000000, lr = 0.0002089152
evaluate_num:304 	 evaluate_reward:59.29770489934907 	 info: [{'cost': 4620.0, 'assigned_user': '50 / 50'}]
step: 608256 / 2000000, lr = 0.0002087616
step: 609280 / 2000000, lr = 0.00020860799999999997
evaluate_num:305 	 evaluate_reward:59.63188933237781 	 info: [{'cost': 4592.0, 'assigned_user': '50 / 50'}]
step: 610304 / 2000000, lr = 0.00020845439999999998
step: 611328 / 2000000, lr = 0.0002083008
evaluate_num:306 	 evaluate_reward:60.012270040919475 	 info: [{'cost': 4531.0, 'assigned_user': '50 / 50'}]
step: 612352 / 2000000, lr = 0.00020814719999999998
step: 613376 / 2000000, lr = 0.00020799359999999997
evaluate_num:307 	 evaluate_reward:60.74026872744693 	 info: [{'cost': 4503.0, 'assigned_user': '50 / 50'}]
step: 614400 / 2000000, lr = 0.00020784000000000002
step: 615424 / 2000000, lr = 0.00020768639999999998
evaluate_num:308 	 evaluate_reward:60.86694283215501 	 info: [{'cost': 4495.0, 'assigned_user': '50 / 50'}]
step: 616448 / 2000000, lr = 0.00020753279999999997
step: 617472 / 2000000, lr = 0.00020737919999999998
evaluate_num:309 	 evaluate_reward:60.73826188878982 	 info: [{'cost': 4523.0, 'assigned_user': '50 / 50'}]
step: 618496 / 2000000, lr = 0.0002072256
step: 619520 / 2000000, lr = 0.00020707199999999996
evaluate_num:310 	 evaluate_reward:60.95371909133888 	 info: [{'cost': 4492.0, 'assigned_user': '50 / 50'}]
step: 620544 / 2000000, lr = 0.00020691839999999997
step: 621568 / 2000000, lr = 0.0002067648
evaluate_num:311 	 evaluate_reward:60.879203469986024 	 info: [{'cost': 4493.0, 'assigned_user': '50 / 50'}]
step: 622592 / 2000000, lr = 0.00020661119999999998
step: 623616 / 2000000, lr = 0.0002064576
evaluate_num:312 	 evaluate_reward:60.34351916211601 	 info: [{'cost': 4507.0, 'assigned_user': '50 / 50'}]
step: 624640 / 2000000, lr = 0.000206304
step: 625664 / 2000000, lr = 0.00020615039999999997
evaluate_num:313 	 evaluate_reward:60.8042621678647 	 info: [{'cost': 4502.0, 'assigned_user': '50 / 50'}]
step: 626688 / 2000000, lr = 0.00020599679999999996
step: 627712 / 2000000, lr = 0.00020584319999999997
evaluate_num:314 	 evaluate_reward:60.60994089878446 	 info: [{'cost': 4501.0, 'assigned_user': '50 / 50'}]
step: 628736 / 2000000, lr = 0.0002056896
step: 629760 / 2000000, lr = 0.00020553599999999998
evaluate_num:315 	 evaluate_reward:60.727727494525205 	 info: [{'cost': 4486.0, 'assigned_user': '50 / 50'}]
step: 630784 / 2000000, lr = 0.0002053824
step: 631808 / 2000000, lr = 0.00020522879999999998
evaluate_num:316 	 evaluate_reward:60.71500174560782 	 info: [{'cost': 4487.0, 'assigned_user': '50 / 50'}]
step: 632832 / 2000000, lr = 0.00020507519999999997
step: 633856 / 2000000, lr = 0.00020492159999999999
evaluate_num:317 	 evaluate_reward:60.69107743155713 	 info: [{'cost': 4507.0, 'assigned_user': '50 / 50'}]
step: 634880 / 2000000, lr = 0.000204768
step: 635904 / 2000000, lr = 0.0002046144
evaluate_num:318 	 evaluate_reward:60.740356597250006 	 info: [{'cost': 4485.0, 'assigned_user': '50 / 50'}]
step: 636928 / 2000000, lr = 0.00020446079999999995
step: 637952 / 2000000, lr = 0.0002043072
evaluate_num:319 	 evaluate_reward:61.15448589865306 	 info: [{'cost': 4448.0, 'assigned_user': '50 / 50'}]
step: 638976 / 2000000, lr = 0.00020415359999999998
step: 640000 / 2000000, lr = 0.00020399999999999997
evaluate_num:320 	 evaluate_reward:61.04312137756021 	 info: [{'cost': 4469.0, 'assigned_user': '50 / 50'}]
step: 641024 / 2000000, lr = 0.0002038464
evaluate_num:321 	 evaluate_reward:61.003550925261905 	 info: [{'cost': 4476.0, 'assigned_user': '50 / 50'}]
step: 642048 / 2000000, lr = 0.0002036928
step: 643072 / 2000000, lr = 0.00020353919999999996
evaluate_num:322 	 evaluate_reward:60.8829681854249 	 info: [{'cost': 4493.0, 'assigned_user': '50 / 50'}]
step: 644096 / 2000000, lr = 0.00020338559999999998
step: 645120 / 2000000, lr = 0.000203232
evaluate_num:323 	 evaluate_reward:60.09111136707345 	 info: [{'cost': 4571.0, 'assigned_user': '50 / 50'}]
step: 646144 / 2000000, lr = 0.00020307839999999998
step: 647168 / 2000000, lr = 0.0002029248
evaluate_num:324 	 evaluate_reward:60.239753965639586 	 info: [{'cost': 4538.0, 'assigned_user': '50 / 50'}]
step: 648192 / 2000000, lr = 0.0002027712
step: 649216 / 2000000, lr = 0.00020261759999999998
evaluate_num:325 	 evaluate_reward:60.375431312427736 	 info: [{'cost': 4500.0, 'assigned_user': '50 / 50'}]
step: 650240 / 2000000, lr = 0.00020246399999999996
step: 651264 / 2000000, lr = 0.0002023104
evaluate_num:326 	 evaluate_reward:60.81510680978991 	 info: [{'cost': 4475.0, 'assigned_user': '50 / 50'}]
step: 652288 / 2000000, lr = 0.0002021568
step: 653312 / 2000000, lr = 0.00020200319999999996
evaluate_num:327 	 evaluate_reward:60.56716727928207 	 info: [{'cost': 4501.0, 'assigned_user': '50 / 50'}]
step: 654336 / 2000000, lr = 0.00020184959999999997
step: 655360 / 2000000, lr = 0.000201696
evaluate_num:328 	 evaluate_reward:60.47067285431178 	 info: [{'cost': 4532.0, 'assigned_user': '50 / 50'}]
step: 656384 / 2000000, lr = 0.00020154239999999998
step: 657408 / 2000000, lr = 0.0002013888
evaluate_num:329 	 evaluate_reward:60.32865745604016 	 info: [{'cost': 4537.0, 'assigned_user': '50 / 50'}]
step: 658432 / 2000000, lr = 0.0002012352
step: 659456 / 2000000, lr = 0.00020108159999999997
evaluate_num:330 	 evaluate_reward:60.10815569618747 	 info: [{'cost': 4562.0, 'assigned_user': '50 / 50'}]
step: 660480 / 2000000, lr = 0.00020092799999999998
step: 661504 / 2000000, lr = 0.0002007744
evaluate_num:331 	 evaluate_reward:60.26809835927534 	 info: [{'cost': 4550.0, 'assigned_user': '50 / 50'}]
step: 662528 / 2000000, lr = 0.0002006208
step: 663552 / 2000000, lr = 0.00020046719999999995
evaluate_num:332 	 evaluate_reward:60.11703253823993 	 info: [{'cost': 4537.0, 'assigned_user': '50 / 50'}]
step: 664576 / 2000000, lr = 0.00020031360000000002
step: 665600 / 2000000, lr = 0.00020015999999999998
evaluate_num:333 	 evaluate_reward:60.108011900904245 	 info: [{'cost': 4557.0, 'assigned_user': '50 / 50'}]
step: 666624 / 2000000, lr = 0.00020000639999999997
step: 667648 / 2000000, lr = 0.00019985279999999998
evaluate_num:334 	 evaluate_reward:60.650092844522774 	 info: [{'cost': 4495.0, 'assigned_user': '50 / 50'}]
step: 668672 / 2000000, lr = 0.0001996992
step: 669696 / 2000000, lr = 0.00019954559999999996
evaluate_num:335 	 evaluate_reward:60.73654465437862 	 info: [{'cost': 4487.0, 'assigned_user': '50 / 50'}]
step: 670720 / 2000000, lr = 0.00019939199999999998
step: 671744 / 2000000, lr = 0.0001992384
evaluate_num:336 	 evaluate_reward:61.14997899480124 	 info: [{'cost': 4480.0, 'assigned_user': '50 / 50'}]
step: 672768 / 2000000, lr = 0.00019908479999999998
step: 673792 / 2000000, lr = 0.0001989312
evaluate_num:337 	 evaluate_reward:61.487382429814566 	 info: [{'cost': 4402.0, 'assigned_user': '50 / 50'}]
step: 674816 / 2000000, lr = 0.0001987776
step: 675840 / 2000000, lr = 0.00019862399999999997
evaluate_num:338 	 evaluate_reward:61.78556748602243 	 info: [{'cost': 4359.0, 'assigned_user': '50 / 50'}]
step: 676864 / 2000000, lr = 0.00019847039999999996
step: 677888 / 2000000, lr = 0.00019831679999999998
evaluate_num:339 	 evaluate_reward:61.064203574744475 	 info: [{'cost': 4474.0, 'assigned_user': '50 / 50'}]
step: 678912 / 2000000, lr = 0.0001981632
step: 679936 / 2000000, lr = 0.00019800959999999995
evaluate_num:340 	 evaluate_reward:60.95834167355388 	 info: [{'cost': 4469.0, 'assigned_user': '50 / 50'}]
step: 680960 / 2000000, lr = 0.00019785599999999997
step: 681984 / 2000000, lr = 0.00019770239999999999
evaluate_num:341 	 evaluate_reward:60.87095101800527 	 info: [{'cost': 4477.0, 'assigned_user': '50 / 50'}]
step: 683008 / 2000000, lr = 0.00019754879999999997
evaluate_num:342 	 evaluate_reward:61.00713274021933 	 info: [{'cost': 4478.0, 'assigned_user': '50 / 50'}]
step: 684032 / 2000000, lr = 0.0001973952
step: 685056 / 2000000, lr = 0.0001972416
evaluate_num:343 	 evaluate_reward:60.95136736272644 	 info: [{'cost': 4497.0, 'assigned_user': '50 / 50'}]
step: 686080 / 2000000, lr = 0.00019708799999999997
step: 687104 / 2000000, lr = 0.00019693439999999996
evaluate_num:344 	 evaluate_reward:60.82884987087168 	 info: [{'cost': 4499.0, 'assigned_user': '50 / 50'}]
step: 688128 / 2000000, lr = 0.0001967808
step: 689152 / 2000000, lr = 0.0001966272
evaluate_num:345 	 evaluate_reward:60.59957562092291 	 info: [{'cost': 4513.0, 'assigned_user': '50 / 50'}]
step: 690176 / 2000000, lr = 0.00019647359999999998
step: 691200 / 2000000, lr = 0.00019632
evaluate_num:346 	 evaluate_reward:60.333280855302924 	 info: [{'cost': 4521.0, 'assigned_user': '50 / 50'}]
step: 692224 / 2000000, lr = 0.00019616639999999998
step: 693248 / 2000000, lr = 0.00019601279999999997
evaluate_num:347 	 evaluate_reward:60.63894843669599 	 info: [{'cost': 4494.0, 'assigned_user': '50 / 50'}]
step: 694272 / 2000000, lr = 0.00019585919999999998
step: 695296 / 2000000, lr = 0.0001957056
evaluate_num:348 	 evaluate_reward:60.97653740248371 	 info: [{'cost': 4433.0, 'assigned_user': '50 / 50'}]
step: 696320 / 2000000, lr = 0.000195552
step: 697344 / 2000000, lr = 0.00019539839999999998
evaluate_num:349 	 evaluate_reward:60.82992916177342 	 info: [{'cost': 4483.0, 'assigned_user': '50 / 50'}]
step: 698368 / 2000000, lr = 0.0001952448
step: 699392 / 2000000, lr = 0.00019509119999999998
evaluate_num:350 	 evaluate_reward:60.96929245154464 	 info: [{'cost': 4455.0, 'assigned_user': '50 / 50'}]
step: 700416 / 2000000, lr = 0.00019493759999999997
step: 701440 / 2000000, lr = 0.000194784
evaluate_num:351 	 evaluate_reward:60.67980124843484 	 info: [{'cost': 4484.0, 'assigned_user': '50 / 50'}]
step: 702464 / 2000000, lr = 0.0001946304
step: 703488 / 2000000, lr = 0.00019447679999999996
evaluate_num:352 	 evaluate_reward:61.339865089555744 	 info: [{'cost': 4397.0, 'assigned_user': '50 / 50'}]
step: 704512 / 2000000, lr = 0.00019432319999999998
step: 705536 / 2000000, lr = 0.0001941696
evaluate_num:353 	 evaluate_reward:60.910663471136516 	 info: [{'cost': 4466.0, 'assigned_user': '50 / 50'}]
step: 706560 / 2000000, lr = 0.00019401599999999998
step: 707584 / 2000000, lr = 0.0001938624
evaluate_num:354 	 evaluate_reward:60.192333636915535 	 info: [{'cost': 4516.0, 'assigned_user': '50 / 50'}]
step: 708608 / 2000000, lr = 0.00019370879999999998
step: 709632 / 2000000, lr = 0.00019355519999999997
evaluate_num:355 	 evaluate_reward:60.44304490555213 	 info: [{'cost': 4499.0, 'assigned_user': '50 / 50'}]
step: 710656 / 2000000, lr = 0.0001934016
step: 711680 / 2000000, lr = 0.000193248
evaluate_num:356 	 evaluate_reward:61.20377452426332 	 info: [{'cost': 4414.0, 'assigned_user': '50 / 50'}]
step: 712704 / 2000000, lr = 0.0001930944
step: 713728 / 2000000, lr = 0.00019294079999999995
evaluate_num:357 	 evaluate_reward:60.78468010603498 	 info: [{'cost': 4435.0, 'assigned_user': '50 / 50'}]
step: 714752 / 2000000, lr = 0.00019278719999999997
step: 715776 / 2000000, lr = 0.00019263359999999998
evaluate_num:358 	 evaluate_reward:61.29489644720181 	 info: [{'cost': 4422.0, 'assigned_user': '50 / 50'}]
step: 716800 / 2000000, lr = 0.00019247999999999997
step: 717824 / 2000000, lr = 0.0001923264
evaluate_num:359 	 evaluate_reward:61.35396767136433 	 info: [{'cost': 4412.0, 'assigned_user': '50 / 50'}]
step: 718848 / 2000000, lr = 0.0001921728
step: 719872 / 2000000, lr = 0.00019201919999999997
evaluate_num:360 	 evaluate_reward:61.21858877708859 	 info: [{'cost': 4432.0, 'assigned_user': '50 / 50'}]
step: 720896 / 2000000, lr = 0.00019186559999999998
step: 721920 / 2000000, lr = 0.000191712
evaluate_num:361 	 evaluate_reward:60.833436489962835 	 info: [{'cost': 4483.0, 'assigned_user': '50 / 50'}]
step: 722944 / 2000000, lr = 0.00019155839999999999
step: 723968 / 2000000, lr = 0.0001914048
evaluate_num:362 	 evaluate_reward:59.992539685471094 	 info: [{'cost': 4493.0, 'assigned_user': '50 / 50'}]
step: 724992 / 2000000, lr = 0.00019125120000000002
evaluate_num:363 	 evaluate_reward:59.86172028827746 	 info: [{'cost': 4499.0, 'assigned_user': '50 / 50'}]
step: 726016 / 2000000, lr = 0.00019109759999999998
step: 727040 / 2000000, lr = 0.00019094399999999997
evaluate_num:364 	 evaluate_reward:60.54322463168424 	 info: [{'cost': 4398.0, 'assigned_user': '50 / 50'}]
step: 728064 / 2000000, lr = 0.00019079039999999998
step: 729088 / 2000000, lr = 0.0001906368
evaluate_num:365 	 evaluate_reward:60.372934954624355 	 info: [{'cost': 4430.0, 'assigned_user': '50 / 50'}]
step: 730112 / 2000000, lr = 0.00019048319999999996
step: 731136 / 2000000, lr = 0.00019032959999999997
evaluate_num:366 	 evaluate_reward:60.372934954624355 	 info: [{'cost': 4430.0, 'assigned_user': '50 / 50'}]
step: 732160 / 2000000, lr = 0.000190176
step: 733184 / 2000000, lr = 0.00019002239999999998
evaluate_num:367 	 evaluate_reward:60.49075544260919 	 info: [{'cost': 4431.0, 'assigned_user': '50 / 50'}]
step: 734208 / 2000000, lr = 0.0001898688
step: 735232 / 2000000, lr = 0.0001897152
evaluate_num:368 	 evaluate_reward:59.611788414068144 	 info: [{'cost': 4513.0, 'assigned_user': '50 / 50'}]
step: 736256 / 2000000, lr = 0.00018956159999999997
step: 737280 / 2000000, lr = 0.00018940799999999996
evaluate_num:369 	 evaluate_reward:60.28993309509955 	 info: [{'cost': 4392.0, 'assigned_user': '50 / 50'}]
step: 738304 / 2000000, lr = 0.0001892544
step: 739328 / 2000000, lr = 0.0001891008
evaluate_num:370 	 evaluate_reward:60.23931723878051 	 info: [{'cost': 4417.0, 'assigned_user': '50 / 50'}]
step: 740352 / 2000000, lr = 0.00018894719999999998
step: 741376 / 2000000, lr = 0.00018879359999999997
evaluate_num:371 	 evaluate_reward:59.984536265333084 	 info: [{'cost': 4440.0, 'assigned_user': '50 / 50'}]
step: 742400 / 2000000, lr = 0.00018863999999999998
step: 743424 / 2000000, lr = 0.00018848639999999997
evaluate_num:372 	 evaluate_reward:60.28644997755482 	 info: [{'cost': 4459.0, 'assigned_user': '50 / 50'}]
step: 744448 / 2000000, lr = 0.0001883328
step: 745472 / 2000000, lr = 0.0001881792
evaluate_num:373 	 evaluate_reward:60.76332370055366 	 info: [{'cost': 4383.0, 'assigned_user': '50 / 50'}]
step: 746496 / 2000000, lr = 0.00018802559999999996
step: 747520 / 2000000, lr = 0.00018787199999999998
